web-scraper-order,web-scraper-start-url,containers,containers-href,prix,superficie ,adresse,image-src
"1739888500-192","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3179156_uploaded_image1_1624019795.jpg"
"1739888500-193","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3080961_uploaded_image1_1619442511.jpg"
"1739888500-194","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Sindia","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-sindia-5175866","2 000 000 CFA","225","Mbour, Sénégal","https://images.coinafrique.com/thumb_3019050_uploaded_image1_1616604768.jpg"
"1739888504-195","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5185399_uploaded_image1_1739524722.jpg"
"1739888504-196","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5177409_uploaded_image1_1739107606.jpg"
"1739888504-197","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5175800_uploaded_image1_1738976456.jpg"
"1739888504-198","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5174123_uploaded_image1_1738894555.jpg"
"1739888504-199","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5150784_uploaded_image1_1737705251.jpg"
"1739888504-200","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5148920_uploaded_image1_1737621027.jpg"
"1739888504-201","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5147290_uploaded_image1_1737544227.jpg"
"1739888504-202","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5138802_uploaded_image1_1737058662.jpg"
"1739888504-203","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5117991_uploaded_image1_1735930348.jpg"
"1739888504-204","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5105763_uploaded_image1_1735054005.jpg"
"1739888504-205","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5086415_uploaded_image1_1733912213.jpg"
"1739888504-206","https://sn.coinafrique.com/categorie/terrains","Terrains 150  - Dakar","https://sn.coinafrique.com/annonce/terrains/terrains-150-dakar-5185399","7 000 000 CFA","150","Dakar, Sénégal","https://images.coinafrique.com/thumb_5082323_uploaded_image1_1733684462.jpg"
"1739888507-207","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5166709_uploaded_image1_1738578388.jpg"
"1739888507-208","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5143593_uploaded_image2_1737373001.jpeg"
"1739888507-209","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5181918_uploaded_image1_1739351451.jpg"
"1739888507-210","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5151679_uploaded_image1_1737741465.jpg"
"1739888507-211","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4935289_uploaded_image1_1725885349.jpg"
"1739888507-212","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4852488_uploaded_image1_1721483060.jpg"
"1739888507-213","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4812456_uploaded_image1_1719429579.jpg"
"1739888507-214","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4746921_uploaded_image1_1715866830.jpg"
"1739888507-215","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4742141_uploaded_image1_1715653114.jpg"
"1739888507-216","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4692818_uploaded_image1_1713181985.jpg"
"1739888507-217","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4658771_uploaded_image1_1711370892.jpg"
"1739888507-218","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/terrains/terrain-keur-ndiaye-lo-5143593","15 000 000 CFA","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4522002_uploaded_image1_1704114491.jpg"
"1739888510-219","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5185749_uploaded_image1_1739538405.jpg"
"1739888510-220","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5180461_uploaded_image1_1739270007.jpg"
"1739888510-221","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5013619_uploaded_image1_1730051166.jpg"
"1739888510-222","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4988365_uploaded_image1_1728644207.jpg"
"1739888510-223","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4930244_uploaded_image1_1725573701.jpg"
"1739888510-224","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4895069_uploaded_image1_1723684283.jpg"
"1739888510-225","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4738513_uploaded_image1_1715452714.jpg"
"1739888510-226","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4692642_uploaded_image1_1713176964.jpg"
"1739888510-227","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4624650_uploaded_image1_1709559413.jpg"
"1739888510-228","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4515307_uploaded_image1_1703643943.jpg"
"1739888510-229","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4541630_uploaded_image1_1705063967.jpg"
"1739888510-230","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-diamniadio-5185749","14 500 000 CFA","150","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4413842_uploaded_image1_1697109430.jpg"
"1739888513-231","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5188960_uploaded_image1_1739756010.jpg"
"1739888513-232","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5147369_uploaded_image1_1737547007.jpg"
"1739888513-233","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5185754_uploaded_image1_1739538651.jpg"
"1739888513-234","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5181918_uploaded_image1_1739351451.jpg"
"1739888513-235","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5179577_uploaded_image1_1739213310.jpg"
"1739888513-236","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5169028_uploaded_image1_1738665176.jpg"
"1739888513-237","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5165704_uploaded_image1_1738517162.jpg"
"1739888513-238","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5125110_uploaded_image1_1736341214.jpg"
"1739888513-239","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5108839_uploaded_image1_1735299820.jpg"
"1739888513-240","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5139665_uploaded_image1_1737116551.jpg"
"1739888513-241","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5118836_uploaded_image1_1735989489.jpg"
"1739888513-242","https://sn.coinafrique.com/categorie/terrains","Terrains 150m2  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-150m2-rufisque-5185754","Prix sur demande","150","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5115819_uploaded_image1_1735826993.jpg"
"1739888516-243","https://sn.coinafrique.com/categorie/terrains","Terrain  150 m2 - Keur Guilaye","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-keur-guilaye-5185851","Prix sur demande","150 m2","Thies, Sénégal","https://images.coinafrique.com/thumb_5185851_uploaded_image1_1739543256.27.jpeg"
"1739888519-244","https://sn.coinafrique.com/categorie/terrains","Terrain 400m2 -Fimela","https://sn.coinafrique.com/annonce/terrains/terrain-400m2-fimela-5185974","2 500 000 CFA","400 m2","Fatick, Sénégal","https://images.coinafrique.com/thumb_5185974_uploaded_image1_1739546717.jpg"
"1739888519-245","https://sn.coinafrique.com/categorie/terrains","Terrain 400m2 -Fimela","https://sn.coinafrique.com/annonce/terrains/terrain-400m2-fimela-5185974","2 500 000 CFA","400 m2","Fatick, Sénégal","https://images.coinafrique.com/thumb_3259817_uploaded_image1_1627998662.jpg"
"1739888522-246","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138478_uploaded_image1_1737045859.jpg"
"1739888522-247","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4849424_uploaded_image1_1721318574.jpg"
"1739888522-248","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4559830_uploaded_image1_1706044874.jpg"
"1739888522-249","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4213344_uploaded_image1_1683899522.jpg"
"1739888522-250","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3645623_uploaded_image1_1649479731.jpg"
"1739888522-251","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3638065_uploaded_image1_1649105318.jpg"
"1739888522-252","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3633293_uploaded_image1_1648851779.jpg"
"1739888522-253","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3614633_uploaded_image1_1647632808.jpg"
"1739888522-254","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3214771_uploaded_image1_1625660933.jpg"
"1739888522-255","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_2073070_uploaded_image1_1588856126.jpg"
"1739888522-256","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_1809140_uploaded_image1_1584471585.5.png"
"1739888522-257","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²- Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5138478","25 000 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4876977_uploaded_image1_1722791635.jpg"
"1739888524-258","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5177615_uploaded_image1_1739119600.jpg"
"1739888524-259","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181121_uploaded_image1_1739294420.jpg"
"1739888524-260","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5153184_uploaded_image1_1737839053.jpg"
"1739888524-261","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223229_uploaded_image1_1684570199.jpg"
"1739888524-262","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4117596_uploaded_image1_1677807086.jpg"
"1739888524-263","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4104593_uploaded_image1_1677015032.jpg"
"1739888524-264","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4024595_uploaded_image1_1672146805.jpg"
"1739888524-265","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511929_uploaded_image1_1703353032.jpg"
"1739888524-266","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_2499576_uploaded_image1_1596136239.jpg"
"1739888524-267","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_3082059_uploaded_image1_1619492042.jpg"
"1739888524-268","https://sn.coinafrique.com/categorie/terrains","Terrain 150m`  - Kounoune Almadies ...","https://sn.coinafrique.com/annonce/terrains/terrain-150m-kounoune-almadies-2-5177615","9 500 000 CFA","150","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_1872332_uploaded_image1_1585647659.23.png"
"1739888550-269","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5169931_uploaded_image1_1738689598.jpg"
"1739888550-270","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5189984_uploaded_image1_1739811583.jpg"
"1739888550-271","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5126896_uploaded_image1_1736425535.jpg"
"1739888550-272","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5007691_uploaded_image1_1729686382.jpg"
"1739888550-273","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4961231_uploaded_image1_1727262730.jpg"
"1739888550-274","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4950250_uploaded_image1_1726666775.jpg"
"1739888550-275","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4857700_uploaded_image1_1721771569.jpg"
"1739888550-276","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4845463_uploaded_image1_1721127952.jpg"
"1739888550-277","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4748017_uploaded_image2_1715912198.jpeg"
"1739888550-278","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4748008_uploaded_image1_1715911916.jpg"
"1739888550-279","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4746367_uploaded_image1_1715851962.jpg"
"1739888550-280","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² - Guediawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150m-guediawaye-5169931","14 000 000 CFA","150","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4658795_uploaded_image1_1711371643.jpg"
"1739888553-281","https://sn.coinafrique.com/categorie/terrains","Terrains  225 m²  - Chérif lo","https://sn.coinafrique.com/annonce/terrains/terrains-225-m-cherif-lo-5186346","650 000 CFA","225 m2","Thies, Sénégal","https://images.coinafrique.com/thumb_5186346_uploaded_image1_1739568673.jpg"
"1739888556-282","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_5186420_uploaded_image1_1739573569.jpg"
"1739888556-283","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_5070630_uploaded_image1_1733093152.jpg"
"1739888556-284","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_5013933_uploaded_image1_1730066782.jpg"
"1739888556-285","https://sn.coinafrique.com/categorie/terrains","Terrain  - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-saly-5186420","50 000 000 CFA","9","Malikounda, Sénégal","https://images.coinafrique.com/thumb_4928153_uploaded_image1_1725489342.jpg"
